id,shipment_id,inventory_item_id,purchase_order_item_id,item_code,item_description,quantity,uom,total_weight,weight_unit,total_volume,volume_unit,created_at
181582,66737,120,1107,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.868723
181583,66738,120,1108,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.868757
181584,66739,120,1109,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.868790
181585,66740,120,1110,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.868824
181586,66741,120,1111,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.868857
181587,66742,120,1112,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.868890
181591,66746,120,1116,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869024
181592,66747,120,1117,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869066
181593,66748,120,1118,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869107
181594,66749,120,1119,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869143
181595,66750,120,1120,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869178
181596,66751,120,1121,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869214
181597,66752,120,1122,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869325
181598,66753,120,1123,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869825
181599,66754,120,1124,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.869931
181600,66755,120,1125,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870025
181601,66756,120,1126,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870096
181602,66757,120,1127,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870161
181603,66758,120,1128,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870226
181604,66759,120,1129,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870293
181605,66760,120,1130,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870359
181606,66761,120,1131,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870422
181607,66762,120,1132,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870480
181608,66763,120,1133,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870543
181609,66764,120,1134,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870593
181610,66765,120,1135,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870633
181611,66766,120,1136,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870675
181612,66767,120,1137,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870713
181613,66768,120,1138,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870751
181614,66769,120,1139,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870790
181615,66770,120,1140,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870832
181616,66771,120,1141,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870872
181617,66772,120,1142,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870914
181618,66773,120,1143,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870956
181619,66774,120,1144,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.870989
181620,66775,120,1145,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871029
181621,66776,120,1146,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871084
181622,66777,120,1147,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871116
181623,66778,120,1148,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871149
181624,66779,120,1149,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871182
181625,66780,120,1150,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871216
181626,66781,120,1151,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871249
181627,66782,120,1152,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871283
181628,66783,120,1153,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871323
181629,66784,120,1154,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871366
181630,66785,120,1155,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871399
181631,66786,120,1156,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871436
181632,66787,120,1157,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871471
181633,66788,120,1158,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871505
181634,66789,120,1159,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871556
181635,66790,120,1160,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871601
181636,66791,120,1161,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871641
181637,66792,120,1162,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871678
181638,66793,120,1163,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871713
181639,66794,120,1164,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871748
181640,66795,120,1165,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871784
181641,66796,120,1166,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871819
181642,66797,120,1167,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871854
181643,66798,120,1168,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871889
181644,66799,120,1169,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871923
181645,66800,120,1170,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871959
181646,66801,120,1171,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.871994
181647,66802,120,1172,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872028
181648,66803,120,1173,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872064
181649,66804,120,1174,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872097
181650,66805,120,1175,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872131
181651,66806,120,1176,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872165
181652,66807,120,1177,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872197
181653,66808,120,1178,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872229
181654,66809,120,1179,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872262
181655,66810,120,1180,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872295
181656,66811,120,1181,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872329
181657,66812,120,1182,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872363
181658,66813,120,1183,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872398
181659,66814,120,1184,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872432
181660,66815,120,1185,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872474
181661,66816,120,1186,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872510
181662,66817,120,1187,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872544
181663,66818,120,1188,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872580
181664,66819,120,1189,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872616
181665,66820,120,1190,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872651
181666,66821,120,1191,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872685
181667,66822,120,1192,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872718
181668,66823,120,1193,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872749
181669,66824,120,1194,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872782
181670,66825,120,1195,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872814
181671,66826,120,1196,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872847
181672,66827,120,1197,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872880
181673,66828,120,1198,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872913
181674,66829,120,1199,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872945
181675,66830,120,1200,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.872978
181676,66831,120,1201,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873010
181677,66832,120,1202,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873044
181678,66833,120,1203,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873077
181679,66834,120,1204,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873110
181680,66835,120,1205,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873142
181681,66836,120,1206,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873174
181682,66837,120,1207,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873207
181683,66838,120,1208,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873239
181684,66839,120,1209,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873273
181685,66840,120,1210,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873306
181686,66841,120,1211,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873339
181687,66842,120,1212,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873372
181688,66843,120,1213,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873404
181689,66844,120,1214,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873437
181690,66845,120,1215,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873471
181691,66846,120,1216,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873504
181692,66847,120,1217,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873548
181693,66848,120,1218,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873590
181694,66849,120,1219,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873628
181695,66850,120,1220,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873664
181696,66851,120,1221,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873700
181697,66852,120,1222,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873735
181698,66853,120,1223,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873770
181699,66854,120,1224,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873804
181700,66855,120,1225,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873836
181701,66856,120,1226,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873868
181702,66857,120,1227,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873900
181703,66858,120,1228,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873932
181704,66859,120,1229,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873965
181705,66860,120,1230,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.873999
181706,66861,120,1231,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874032
181707,66862,120,1232,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874064
181708,66863,120,1233,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874096
181709,66864,120,1234,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874128
181710,66865,120,1235,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874161
181711,66866,120,1236,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874193
181712,66867,120,1237,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874225
181713,66868,120,1238,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874256
181714,66869,120,1239,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874287
181715,66870,120,1240,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874319
181716,66871,120,1241,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874352
181717,66872,120,1242,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874385
181718,66873,120,1243,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874417
181719,66874,120,1244,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874449
181720,66875,120,1245,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874481
181721,66876,120,1246,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874513
181722,66877,120,1247,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874545
181723,66878,120,1248,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874576
181724,66879,120,1249,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874608
181725,66880,120,1250,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874640
181726,66881,120,1251,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874673
181727,66882,120,1252,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874705
181728,66883,120,1253,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874737
181729,66884,120,1254,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874769
181730,66885,120,1255,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874802
181731,66886,120,1256,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874834
181732,66887,120,1257,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874865
181733,66888,120,1258,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874896
181734,66889,120,1259,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874928
181735,66890,120,1260,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.874960
181736,66891,120,1261,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875000
181737,66892,120,1262,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875033
181738,66893,120,1263,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875065
181739,66894,120,1264,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875097
181740,66895,120,1265,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875129
181741,66896,120,1266,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875162
181742,66897,120,1267,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875194
181743,66898,120,1268,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875225
181744,66899,120,1269,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875257
181745,66900,120,1270,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875287
181746,66901,120,1271,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875319
181747,66902,120,1272,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875350
181748,66903,120,1273,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875382
181749,66904,120,1274,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875438
181750,66905,120,1275,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875470
181751,66906,120,1276,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875502
181752,66907,120,1277,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875533
181753,66908,120,1278,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875582
181754,66909,120,1279,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875618
181755,66910,120,1280,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875652
181756,66911,120,1281,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875687
181757,66912,120,1282,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875719
181758,66913,120,1283,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875751
181759,65834,126,1284,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875786
181760,66914,121,1285,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875820
181761,65835,121,1287,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875881
181762,65826,121,1288,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875914
181763,66915,121,1289,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875947
181764,66916,121,1290,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.875979
181765,66917,121,1291,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876016
181766,66918,121,1292,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876049
181767,65832,121,1293,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876083
181768,66219,121,1294,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876117
181769,66919,123,1295,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876151
181770,66920,122,1296,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876184
181771,66921,123,1297,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876218
181772,66922,123,1298,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876252
181773,66217,122,1299,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876285
181774,66917,122,1300,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876316
181775,66224,123,1301,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876348
181776,66222,123,1303,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876409
181777,65840,123,1304,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876442
181778,65803,126,1305,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876475
181779,66199,126,1306,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876509
181780,66229,121,1307,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876542
181781,66227,121,1308,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876574
181782,66226,121,1309,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876606
181783,66923,121,1310,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876639
181784,66924,121,1311,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876671
181785,66925,123,1312,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876703
181786,66228,123,1313,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876735
181787,66228,122,1314,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876768
181788,66926,121,1315,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876800
181789,66927,121,1316,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876833
181790,66928,122,1317,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876865
181791,66929,123,1318,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.876898
