id,item_id,warehouse_id,movement_type,quantity,movement_date,reference_number,notes,created_at
244810,127,,Issue,4,2016-01-22 12:51:00,DC-ORD-26446,DataCo customer order shipment,2026-09-14 13:12:37.674557
244836,172,,Issue,5,2016-01-27 21:05:00,DC-ORD-26812,DataCo customer order shipment,2026-09-14 13:12:37.685496
244839,123,,Issue,5,2016-02-13 15:16:00,DC-ORD-27960,DataCo customer order shipment,2026-09-14 13:12:37.686614
245210,126,,Issue,1,2016-01-26 12:14:00,DC-ORD-26547,DataCo customer order shipment,2026-09-14 13:12:37.839574
245212,136,,Issue,1,2015-11-09 23:23:00,DC-ORD-21030,DataCo customer order shipment,2026-09-14 13:12:37.840565
245214,169,,Issue,1,2017-12-28 06:32:00,DC-ORD-74415,DataCo customer order shipment,2026-09-14 13:12:37.841368
245215,123,,Issue,1,2016-01-26 12:14:00,DC-ORD-26547,DataCo customer order shipment,2026-09-14 13:12:37.841870
245216,178,,Issue,1,2015-11-04 06:45:00,DC-ORD-20640,DataCo customer order shipment,2026-09-14 13:12:37.842270
245218,137,,Issue,1,2016-01-26 12:14:00,DC-ORD-26547,DataCo customer order shipment,2026-09-14 13:12:37.843026
245224,195,,Issue,1,2017-12-04 18:39:00,DC-ORD-72874,DataCo customer order shipment,2026-09-14 13:12:37.845194
245226,195,,Issue,1,2017-12-04 08:40:00,DC-ORD-73051,DataCo customer order shipment,2026-09-14 13:12:37.845916
245228,195,,Issue,1,2017-12-03 21:59:00,DC-ORD-72952,DataCo customer order shipment,2026-09-14 13:12:37.846594
245239,136,,Issue,1,2016-01-28 04:21:00,DC-ORD-26593,DataCo customer order shipment,2026-09-14 13:12:37.852123
245242,150,,Issue,1,2018-01-02 09:19:00,DC-ORD-74834,DataCo customer order shipment,2026-09-14 13:12:37.853432
245243,136,,Issue,1,2016-01-30 03:18:00,DC-ORD-26590,DataCo customer order shipment,2026-09-14 13:12:37.853848
245246,169,,Issue,1,2017-12-23 13:22:00,DC-ORD-74366,DataCo customer order shipment,2026-09-14 13:12:37.855001
245256,136,,Issue,1,2016-01-06 08:25:00,DC-ORD-25029,DataCo customer order shipment,2026-09-14 13:12:37.858509
245260,123,,Issue,1,2015-11-07 10:15:00,DC-ORD-20924,DataCo customer order shipment,2026-09-14 13:12:37.859956
245270,178,,Issue,1,2015-11-01 07:17:00,DC-ORD-20573,DataCo customer order shipment,2026-09-14 13:12:37.863462
245272,178,,Issue,1,2015-11-02 05:53:00,DC-ORD-20569,DataCo customer order shipment,2026-09-14 13:12:37.864213
245277,137,,Issue,1,2015-11-01 07:17:00,DC-ORD-20573,DataCo customer order shipment,2026-09-14 13:12:37.869442
245281,179,,Issue,1,2017-12-19 14:36:00,DC-ORD-74027,DataCo customer order shipment,2026-09-14 13:12:37.872401
245293,195,,Issue,1,2018-01-14 13:41:00,DC-ORD-75600,DataCo customer order shipment,2026-09-14 13:12:37.877015
245299,155,,Issue,1,2016-01-31 11:00:00,DC-ORD-26749,DataCo customer order shipment,2026-09-14 13:12:37.879252
245300,126,,Issue,1,2015-12-12 08:06:00,DC-ORD-23521,DataCo customer order shipment,2026-09-14 13:12:37.879661
245313,169,,Issue,1,2017-12-28 03:12:00,DC-ORD-74474,DataCo customer order shipment,2026-09-14 13:12:37.885956
245318,150,,Issue,1,2018-01-03 20:11:00,DC-ORD-74865,DataCo customer order shipment,2026-09-14 13:12:37.887796
245328,150,,Issue,1,2017-12-30 11:47:00,DC-ORD-74841,DataCo customer order shipment,2026-09-14 13:12:37.892649
245336,123,,Issue,1,2016-01-09 03:09:00,DC-ORD-25288,DataCo customer order shipment,2026-09-14 13:12:37.895628
245339,189,,Issue,1,2017-11-20 18:30:00,DC-ORD-71983,DataCo customer order shipment,2026-09-14 13:12:37.896710
245348,137,,Issue,1,2015-12-12 08:06:00,DC-ORD-23521,DataCo customer order shipment,2026-09-14 13:12:37.903229
245361,137,,Issue,1,2016-01-31 11:00:00,DC-ORD-26749,DataCo customer order shipment,2026-09-14 13:12:37.908426
245362,199,,Issue,1,2018-01-21 18:03:00,DC-ORD-76366,DataCo customer order shipment,2026-09-14 13:12:37.908829
245364,199,,Issue,1,2018-01-26 23:50:00,DC-ORD-76588,DataCo customer order shipment,2026-09-14 13:12:37.909638
245366,126,,Issue,1,2016-01-25 04:11:00,DC-ORD-26250,DataCo customer order shipment,2026-09-14 13:12:37.910412
245369,136,,Issue,1,2015-11-17 15:50:00,DC-ORD-21762,DataCo customer order shipment,2026-09-14 13:12:37.911609
245371,123,,Issue,1,2015-11-17 15:50:00,DC-ORD-21762,DataCo customer order shipment,2026-09-14 13:12:37.912307
245533,121,,Issue,2,2016-01-26 12:14:00,DC-ORD-26547,DataCo customer order shipment,2026-09-14 13:12:37.985248
245543,152,,Issue,2,2015-11-02 05:53:00,DC-ORD-20569,DataCo customer order shipment,2026-09-14 13:12:37.990865
245548,122,,Issue,2,2015-12-12 08:06:00,DC-ORD-23521,DataCo customer order shipment,2026-09-14 13:12:37.992828
245555,126,,Issue,2,2015-11-17 15:50:00,DC-ORD-21762,DataCo customer order shipment,2026-09-14 13:12:37.995627
246302,235,,Issue,1,2016-12-11 13:33:00,DC-ORD-48472,DataCo customer order shipment,2026-09-14 13:12:38.376873
246433,235,,Issue,1,2016-12-01 01:18:00,DC-ORD-47752,DataCo customer order shipment,2026-09-14 13:12:38.455276
246434,235,,Issue,1,2016-11-30 00:57:00,DC-ORD-47751,DataCo customer order shipment,2026-09-14 13:12:38.455867
246587,235,,Issue,1,2016-11-21 06:23:00,DC-ORD-47013,DataCo customer order shipment,2026-09-14 13:12:38.762382
247600,235,,Issue,1,2016-09-11 21:23:00,DC-ORD-42055,DataCo customer order shipment,2026-09-14 13:12:39.199791
252494,235,,Issue,1,2016-03-20 19:31:00,DC-ORD-30267,DataCo customer order shipment,2026-09-14 13:12:41.960322
252495,235,,Issue,1,2016-03-22 14:58:00,DC-ORD-30254,DataCo customer order shipment,2026-09-14 13:12:41.960771
252499,235,,Issue,1,2016-03-21 09:22:00,DC-ORD-30238,DataCo customer order shipment,2026-09-14 13:12:41.962359
252500,235,,Issue,1,2016-03-23 08:19:00,DC-ORD-30235,DataCo customer order shipment,2026-09-14 13:12:41.962735
252501,235,,Issue,1,2016-03-21 05:51:00,DC-ORD-30228,DataCo customer order shipment,2026-09-14 13:12:41.963125
252502,235,,Issue,1,2016-03-19 05:09:00,DC-ORD-30226,DataCo customer order shipment,2026-09-14 13:12:41.963582
252508,235,,Issue,1,2016-03-22 16:33:00,DC-ORD-30190,DataCo customer order shipment,2026-09-14 13:12:41.967677
252543,235,,Issue,1,2016-03-20 08:29:00,DC-ORD-30030,DataCo customer order shipment,2026-09-14 13:12:42.255033
252544,235,,Issue,1,2016-03-20 04:59:00,DC-ORD-30020,DataCo customer order shipment,2026-09-14 13:12:42.255535
252552,235,,Issue,1,2016-03-16 19:10:00,DC-ORD-29992,DataCo customer order shipment,2026-09-14 13:12:42.258606
252553,235,,Issue,1,2016-03-15 18:49:00,DC-ORD-29991,DataCo customer order shipment,2026-09-14 13:12:42.258989
252555,235,,Issue,1,2016-03-15 14:16:00,DC-ORD-29978,DataCo customer order shipment,2026-09-14 13:12:42.259799
252556,235,,Issue,1,2016-03-15 13:13:00,DC-ORD-29975,DataCo customer order shipment,2026-09-14 13:12:42.260166
252557,235,,Issue,1,2016-03-16 10:25:00,DC-ORD-29967,DataCo customer order shipment,2026-09-14 13:12:42.260630
252559,235,,Issue,1,2016-03-15 08:19:00,DC-ORD-29961,DataCo customer order shipment,2026-09-14 13:12:42.261443
252565,235,,Issue,1,2016-03-16 20:45:00,DC-ORD-29928,DataCo customer order shipment,2026-09-14 13:12:42.263916
252580,235,,Issue,1,2016-03-14 14:37:00,DC-ORD-29842,DataCo customer order shipment,2026-09-14 13:12:42.271425
252586,235,,Issue,1,2016-03-14 05:52:00,DC-ORD-29817,DataCo customer order shipment,2026-09-14 13:12:42.273972
252588,235,,Issue,1,2016-03-12 22:51:00,DC-ORD-29797,DataCo customer order shipment,2026-09-14 13:12:42.274888
252589,235,,Issue,1,2016-03-16 22:09:00,DC-ORD-29795,DataCo customer order shipment,2026-09-14 13:12:42.275348
252599,235,,Issue,1,2016-03-16 04:38:00,DC-ORD-29745,DataCo customer order shipment,2026-09-14 13:12:42.279683
252611,235,,Issue,1,2016-03-15 07:37:00,DC-ORD-29685,DataCo customer order shipment,2026-09-14 13:12:42.285103
252615,235,,Issue,1,2016-03-10 22:52:00,DC-ORD-29660,DataCo customer order shipment,2026-09-14 13:12:42.288095
252625,235,,Issue,1,2016-03-11 06:03:00,DC-ORD-29612,DataCo customer order shipment,2026-09-14 13:12:42.292730
252633,235,,Issue,1,2016-03-09 14:17:00,DC-ORD-29567,DataCo customer order shipment,2026-09-14 13:12:42.296208
252634,235,,Issue,1,2016-03-09 13:14:00,DC-ORD-29564,DataCo customer order shipment,2026-09-14 13:12:42.296559
252635,235,,Issue,1,2016-03-11 12:53:00,DC-ORD-29563,DataCo customer order shipment,2026-09-14 13:12:42.296934
252638,235,,Issue,1,2016-03-09 10:25:00,DC-ORD-29556,DataCo customer order shipment,2026-09-14 13:12:42.298552
252645,235,,Issue,1,2016-03-11 00:37:00,DC-ORD-29528,DataCo customer order shipment,2026-09-14 13:12:42.302662
252653,235,,Issue,1,2016-03-12 11:18:00,DC-ORD-29490,DataCo customer order shipment,2026-09-14 13:12:42.306672
252661,235,,Issue,1,2016-03-11 00:26:00,DC-ORD-29459,DataCo customer order shipment,2026-09-14 13:12:42.310075
252662,235,,Issue,1,2016-03-08 23:44:00,DC-ORD-29457,DataCo customer order shipment,2026-09-14 13:12:42.310574
252668,235,,Issue,1,2016-03-07 11:08:00,DC-ORD-29421,DataCo customer order shipment,2026-09-14 13:12:42.313125
252669,235,,Issue,1,2016-03-08 09:44:00,DC-ORD-29417,DataCo customer order shipment,2026-09-14 13:12:42.314019
252678,235,,Issue,1,2016-03-10 06:45:00,DC-ORD-29340,DataCo customer order shipment,2026-09-14 13:12:42.318361
252679,235,,Issue,1,2016-03-07 05:42:00,DC-ORD-29337,DataCo customer order shipment,2026-09-14 13:12:42.319164
252680,235,,Issue,1,2016-03-06 05:21:00,DC-ORD-29336,DataCo customer order shipment,2026-09-14 13:12:42.319921
252700,235,,Issue,1,2016-03-08 05:42:00,DC-ORD-29200,DataCo customer order shipment,2026-09-14 13:12:42.327830
252701,235,,Issue,1,2016-03-06 05:00:00,DC-ORD-29198,DataCo customer order shipment,2026-09-14 13:12:42.328195
252705,235,,Issue,1,2016-03-03 23:03:00,DC-ORD-29181,DataCo customer order shipment,2026-09-14 13:12:42.329780
252706,235,,Issue,1,2016-03-03 21:18:00,DC-ORD-29176,DataCo customer order shipment,2026-09-14 13:12:42.330217
252708,235,,Issue,1,2016-03-07 17:26:00,DC-ORD-29165,DataCo customer order shipment,2026-09-14 13:12:42.330978
252709,235,,Issue,1,2016-03-03 13:35:00,DC-ORD-29154,DataCo customer order shipment,2026-09-14 13:12:42.331388
252714,235,,Issue,1,2016-03-03 03:47:00,DC-ORD-29126,DataCo customer order shipment,2026-09-14 13:12:42.334069
252726,235,,Issue,1,2016-03-06 08:09:00,DC-ORD-29070,DataCo customer order shipment,2026-09-14 13:12:42.339659
252737,235,,Issue,1,2016-03-03 08:41:00,DC-ORD-29003,DataCo customer order shipment,2026-09-14 13:12:42.344471
252738,235,,Issue,1,2016-03-02 08:20:00,DC-ORD-29002,DataCo customer order shipment,2026-09-14 13:12:42.344864
252742,235,,Issue,1,2016-03-02 03:05:00,DC-ORD-28987,DataCo customer order shipment,2026-09-14 13:12:42.346841
252747,235,,Issue,1,2016-03-04 15:52:00,DC-ORD-28955,DataCo customer order shipment,2026-09-14 13:12:42.349012
252748,235,,Issue,1,2016-03-01 14:49:00,DC-ORD-28952,DataCo customer order shipment,2026-09-14 13:12:42.350391
252749,235,,Issue,1,2016-03-02 13:25:00,DC-ORD-28948,DataCo customer order shipment,2026-09-14 13:12:42.351425
252750,235,,Issue,1,2016-03-03 10:16:00,DC-ORD-28939,DataCo customer order shipment,2026-09-14 13:12:42.352278
252759,235,,Issue,1,2016-03-03 18:51:00,DC-ORD-28895,DataCo customer order shipment,2026-09-14 13:12:42.359442
252760,235,,Issue,1,2016-02-28 15:42:00,DC-ORD-28886,DataCo customer order shipment,2026-09-14 13:12:42.359901
252774,235,,Issue,1,2016-03-02 16:34:00,DC-ORD-28820,DataCo customer order shipment,2026-09-14 13:12:42.365509
252776,235,,Issue,1,2016-02-28 15:31:00,DC-ORD-28817,DataCo customer order shipment,2026-09-14 13:12:42.367097
252778,235,,Issue,1,2016-02-27 08:31:00,DC-ORD-28797,DataCo customer order shipment,2026-09-14 13:12:42.369604
252781,235,,Issue,1,2016-02-27 01:30:00,DC-ORD-28777,DataCo customer order shipment,2026-09-14 13:12:42.371377
252785,235,,Issue,1,2016-03-01 16:03:00,DC-ORD-28750,DataCo customer order shipment,2026-09-14 13:12:42.372975
252790,235,,Issue,1,2016-02-26 02:23:00,DC-ORD-28711,DataCo customer order shipment,2026-09-14 13:12:42.376200
252792,235,,Issue,1,2016-02-24 11:56:00,DC-ORD-28704,DataCo customer order shipment,2026-09-14 13:12:42.377064
252794,235,,Issue,1,2016-02-29 22:32:00,DC-ORD-28700,DataCo customer order shipment,2026-09-14 13:12:42.377821
252795,235,,Issue,1,2016-02-28 22:11:00,DC-ORD-28699,DataCo customer order shipment,2026-09-14 13:12:42.378206
252799,235,,Issue,1,2016-02-27 11:19:00,DC-ORD-28668,DataCo customer order shipment,2026-09-14 13:12:42.379830
252811,235,,Issue,1,2016-02-24 17:06:00,DC-ORD-28616,DataCo customer order shipment,2026-09-14 13:12:42.387212
252816,235,,Issue,1,2016-02-28 02:44:00,DC-ORD-28575,DataCo customer order shipment,2026-09-14 13:12:42.389472
252817,235,,Issue,1,2016-02-23 23:35:00,DC-ORD-28566,DataCo customer order shipment,2026-09-14 13:12:42.389862
252818,235,,Issue,1,2016-02-27 23:14:00,DC-ORD-28565,DataCo customer order shipment,2026-09-14 13:12:42.390438
252821,235,,Issue,1,2016-02-23 20:05:00,DC-ORD-28556,DataCo customer order shipment,2026-09-14 13:12:42.392071
252826,235,,Issue,1,2016-02-21 21:34:00,DC-ORD-28526,DataCo customer order shipment,2026-09-14 13:12:42.394054
252831,235,,Issue,1,2016-02-23 00:28:00,DC-ORD-28500,DataCo customer order shipment,2026-09-14 13:12:42.395991
252839,235,,Issue,1,2016-02-26 15:42:00,DC-ORD-28475,DataCo customer order shipment,2026-09-14 13:12:42.400237
252840,235,,Issue,1,2016-02-25 15:21:00,DC-ORD-28474,DataCo customer order shipment,2026-09-14 13:12:42.401194
252841,235,,Issue,1,2016-02-24 15:00:00,DC-ORD-28473,DataCo customer order shipment,2026-09-14 13:12:42.401954
252842,235,,Issue,1,2016-02-22 14:18:00,DC-ORD-28471,DataCo customer order shipment,2026-09-14 13:12:42.402428
252854,235,,Issue,1,2016-02-23 07:28:00,DC-ORD-28383,DataCo customer order shipment,2026-09-14 13:12:42.409201
252857,235,,Issue,1,2016-02-25 06:25:00,DC-ORD-28380,DataCo customer order shipment,2026-09-14 13:12:42.410611
252870,235,,Issue,1,2016-02-23 03:48:00,DC-ORD-28304,DataCo customer order shipment,2026-09-14 13:12:42.416563
252871,235,,Issue,1,2016-02-22 03:27:00,DC-ORD-28303,DataCo customer order shipment,2026-09-14 13:12:42.417458
252872,235,,Issue,1,2016-02-24 02:24:00,DC-ORD-28300,DataCo customer order shipment,2026-09-14 13:12:42.418149
252874,235,,Issue,1,2016-02-22 22:32:00,DC-ORD-28289,DataCo customer order shipment,2026-09-14 13:12:42.419305
252877,235,,Issue,1,2016-02-18 06:20:00,DC-ORD-28277,DataCo customer order shipment,2026-09-14 13:12:42.420745
252878,235,,Issue,1,2016-02-19 16:14:00,DC-ORD-28271,DataCo customer order shipment,2026-09-14 13:12:42.421131
252885,235,,Issue,1,2016-02-19 00:28:00,DC-ORD-28226,DataCo customer order shipment,2026-09-14 13:12:42.424499
252886,235,,Issue,1,2016-02-23 00:07:00,DC-ORD-28225,DataCo customer order shipment,2026-09-14 13:12:42.424879
252889,235,,Issue,1,2016-02-22 18:52:00,DC-ORD-28210,DataCo customer order shipment,2026-09-14 13:12:42.425986
252890,235,,Issue,1,2016-02-21 16:46:00,DC-ORD-28204,DataCo customer order shipment,2026-09-14 13:12:42.426332
252891,235,,Issue,1,2016-02-17 04:25:00,DC-ORD-28203,DataCo customer order shipment,2026-09-14 13:12:42.426741
252910,235,,Issue,1,2016-02-20 14:29:00,DC-ORD-28129,DataCo customer order shipment,2026-09-14 13:12:42.435654
252919,235,,Issue,1,2016-02-16 21:40:00,DC-ORD-28081,DataCo customer order shipment,2026-09-14 13:12:42.440519
252922,235,,Issue,1,2016-02-18 17:07:00,DC-ORD-28068,DataCo customer order shipment,2026-09-14 13:12:42.442095
252924,235,,Issue,1,2016-02-18 15:22:00,DC-ORD-28063,DataCo customer order shipment,2026-09-14 13:12:42.442890
252926,235,,Issue,1,2016-02-16 12:54:00,DC-ORD-28056,DataCo customer order shipment,2026-09-14 13:12:42.443791
252927,235,,Issue,1,2016-02-20 12:33:00,DC-ORD-28055,DataCo customer order shipment,2026-09-14 13:12:42.444163
252931,235,,Issue,1,2016-02-18 08:21:00,DC-ORD-28043,DataCo customer order shipment,2026-09-14 13:12:42.445694
252939,235,,Issue,1,2016-02-16 16:14:00,DC-ORD-27997,DataCo customer order shipment,2026-09-14 13:12:42.449152
252944,235,,Issue,1,2016-02-19 05:02:00,DC-ORD-27965,DataCo customer order shipment,2026-09-14 13:12:42.451863
252950,235,,Issue,1,2016-02-15 15:43:00,DC-ORD-27927,DataCo customer order shipment,2026-09-14 13:12:42.454156
252951,235,,Issue,1,2016-02-18 13:16:00,DC-ORD-27920,DataCo customer order shipment,2026-09-14 13:12:42.454732
252954,235,,Issue,1,2016-02-16 05:33:00,DC-ORD-27898,DataCo customer order shipment,2026-09-14 13:12:42.456498
252962,235,,Issue,1,2016-02-15 20:48:00,DC-ORD-27873,DataCo customer order shipment,2026-09-14 13:12:42.459914
252969,235,,Issue,1,2016-02-11 13:11:00,DC-ORD-27817,DataCo customer order shipment,2026-09-14 13:12:42.463040
252971,235,,Issue,1,2016-02-12 21:19:00,DC-ORD-27806,DataCo customer order shipment,2026-09-14 13:12:42.463799
252979,235,,Issue,1,2016-02-12 02:03:00,DC-ORD-27751,DataCo customer order shipment,2026-09-14 13:12:42.468032
252980,235,,Issue,1,2016-02-11 19:45:00,DC-ORD-27733,DataCo customer order shipment,2026-09-14 13:12:42.468627
252986,235,,Issue,1,2016-02-11 09:35:00,DC-ORD-27704,DataCo customer order shipment,2026-09-14 13:12:42.471750
252987,235,,Issue,1,2016-02-14 07:50:00,DC-ORD-27699,DataCo customer order shipment,2026-09-14 13:12:42.472240
252997,235,,Issue,1,2016-02-11 20:37:00,DC-ORD-27667,DataCo customer order shipment,2026-09-14 13:12:42.476074
252998,235,,Issue,1,2016-02-14 19:55:00,DC-ORD-27665,DataCo customer order shipment,2026-09-14 13:12:42.476445
253005,235,,Issue,1,2016-02-12 05:13:00,DC-ORD-27623,DataCo customer order shipment,2026-09-14 13:12:42.479264
253017,235,,Issue,1,2016-02-12 12:03:00,DC-ORD-27574,DataCo customer order shipment,2026-09-14 13:12:42.485587
253021,235,,Issue,1,2016-02-09 23:05:00,DC-ORD-27537,DataCo customer order shipment,2026-09-14 13:12:42.487214
253022,235,,Issue,1,2016-02-08 22:23:00,DC-ORD-27535,DataCo customer order shipment,2026-09-14 13:12:42.487620
253023,235,,Issue,1,2016-02-08 20:59:00,DC-ORD-27531,DataCo customer order shipment,2026-09-14 13:12:42.487996
253033,235,,Issue,1,2016-02-09 19:24:00,DC-ORD-27458,DataCo customer order shipment,2026-09-14 13:12:42.491665
253045,235,,Issue,1,2016-02-09 19:14:00,DC-ORD-27389,DataCo customer order shipment,2026-09-14 13:12:42.496118
253050,235,,Issue,1,2016-02-10 14:19:00,DC-ORD-27375,DataCo customer order shipment,2026-09-14 13:12:42.497952
253051,235,,Issue,1,2016-02-05 00:34:00,DC-ORD-27370,DataCo customer order shipment,2026-09-14 13:12:42.498331
253054,235,,Issue,1,2016-02-07 04:31:00,DC-ORD-27347,DataCo customer order shipment,2026-09-14 13:12:42.499997
253058,235,,Issue,1,2016-02-06 23:16:00,DC-ORD-27332,DataCo customer order shipment,2026-09-14 13:12:42.502180
253059,235,,Issue,1,2016-02-05 21:30:00,DC-ORD-27327,DataCo customer order shipment,2026-09-14 13:12:42.502580
253060,235,,Issue,1,2016-02-05 21:09:00,DC-ORD-27326,DataCo customer order shipment,2026-09-14 13:12:42.502948
253066,235,,Issue,1,2016-02-07 06:05:00,DC-ORD-27283,DataCo customer order shipment,2026-09-14 13:12:42.505359
253069,235,,Issue,1,2016-02-03 12:29:00,DC-ORD-27267,DataCo customer order shipment,2026-09-14 13:12:42.507064
253071,235,,Issue,1,2016-02-07 21:41:00,DC-ORD-27259,DataCo customer order shipment,2026-09-14 13:12:42.507818
253072,235,,Issue,1,2016-02-06 21:20:00,DC-ORD-27258,DataCo customer order shipment,2026-09-14 13:12:42.508173
253076,235,,Issue,1,2016-02-04 10:49:00,DC-ORD-27228,DataCo customer order shipment,2026-09-14 13:12:42.509719
253080,235,,Issue,1,2016-02-04 08:22:00,DC-ORD-27221,DataCo customer order shipment,2026-09-14 13:12:42.511276
253081,235,,Issue,1,2016-02-07 07:40:00,DC-ORD-27219,DataCo customer order shipment,2026-09-14 13:12:42.511628
253086,235,,Issue,1,2016-02-05 22:34:00,DC-ORD-27193,DataCo customer order shipment,2026-09-14 13:12:42.513609
253087,235,,Issue,1,2016-02-04 22:13:00,DC-ORD-27192,DataCo customer order shipment,2026-09-14 13:12:42.514006
253091,235,,Issue,1,2016-02-06 14:09:00,DC-ORD-27169,DataCo customer order shipment,2026-09-14 13:12:42.515505
253092,235,,Issue,1,2016-02-05 10:18:00,DC-ORD-27158,DataCo customer order shipment,2026-09-14 13:12:42.516162
253096,235,,Issue,1,2016-02-05 01:32:00,DC-ORD-27133,DataCo customer order shipment,2026-09-14 13:12:42.518622
253097,235,,Issue,1,2016-02-04 01:11:00,DC-ORD-27132,DataCo customer order shipment,2026-09-14 13:12:42.519222
