id,purchase_order_id,inventory_item_id,item_code,item_description,uom,quantity,unit_price,tax_rate,tax_amount,amount,received_quantity
12023,2840,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,168.0,4.0
12024,2830,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,168.0,4.0
12025,2835,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,168.0,4.0
12026,8089,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,160.0,4.0
12027,2764,152.0,DC-PROD-906,Team Golf Tennessee Volunteers Putter Grip,PCS,4.0,24.99,0.0,0.0,99.96,4.0
12028,8090,144.0,DC-PROD-893,Team Golf Pittsburgh Steelers Putter Grip,PCS,4.0,24.99,0.0,0.0,94.46,4.0
12029,5293,145.0,DC-PROD-924,Glove It Urban Brick Golf Towel,PCS,4.0,15.99,0.0,0.0,58.2,4.0
12030,2848,130.0,DC-PROD-818,Titleist Pro V1x Golf Balls,PCS,4.0,47.99,0.0,0.0,167.01,4.0
12031,8091,174.0,DC-PROD-821,Titleist Pro V1 High Numbers Personalized Gol,PCS,4.0,51.99,0.0,0.0,176.77,4.0
12032,2902,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,395.96,4.0
12033,2896,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,359.96,4.0
12034,8092,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,230.36,4.0
12035,2884,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,227.96,4.0
12036,2893,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,218.36,4.0
12037,2885,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,215.96,4.0
12038,8093,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,215.96,4.0
12039,2899,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,151.16,4.0
12040,2890,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,189.0,4.0
12041,5394,155.0,DC-PROD-116,Nike Men's Comfort 2 Slide,PCS,4.0,44.99,0.0,0.0,158.36,4.0
12042,5134,134.0,DC-PROD-44,adidas Men's F10 Messi TRX FG Soccer Cleat,PCS,4.0,59.99,0.0,0.0,199.17,4.0
12043,3005,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,387.96,4.0
12044,3015,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,387.96,4.0
12045,2917,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,383.96,4.0
12046,8094,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,363.96,4.0
12047,5396,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,339.97,4.0
12048,8095,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,299.97,4.0
12049,8096,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,299.97,4.0
12050,5322,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,239.96,4.0
12051,2941,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,237.56,4.0
12052,2974,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,237.56,4.0
12053,5133,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,232.76,4.0
12054,5133,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,230.36,4.0
12055,8097,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,230.36,4.0
12056,5123,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,218.36,4.0
12057,5126,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,215.96,4.0
12058,2930,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,201.57,4.0
12059,2951,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,196.77,4.0
12060,8098,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,191.97,4.0
12061,2999,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,179.97,4.0
12062,8099,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,200.0,4.0
12063,5132,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,158.36,4.0
12064,2962,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,198.0,4.0
12065,2922,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,156.76,4.0
12066,2994,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,196.0,4.0
12067,8100,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,194.0,4.0
12068,5326,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,192.0,4.0
12069,2945,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,190.0,4.0
12070,2974,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,190.0,4.0
12071,8101,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,186.0,4.0
12072,3016,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,180.0,4.0
12073,8102,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,180.0,4.0
12074,2979,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,143.96,4.0
12075,5133,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,140.76,4.0
12076,5387,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,135.97,4.0
12077,8103,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,135.97,4.0
12078,5331,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,134.37,4.0
12079,2934,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,166.0,4.0
12080,5387,160.0,DC-PROD-565,adidas Youth Germany Black/Red Away Match Soc,PCS,4.0,70.0,0.0,0.0,232.4,4.0
12081,5332,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,127.97,4.0
12082,2997,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,160.0,4.0
12083,5315,148.0,DC-PROD-885,Team Golf St. Louis Cardinals Putter Grip,PCS,4.0,24.99,0.0,0.0,95.96,4.0
12084,8104,145.0,DC-PROD-924,Glove It Urban Brick Golf Towel,PCS,4.0,15.99,0.0,0.0,61.4,4.0
12085,3015,146.0,DC-PROD-905,Team Golf Texas Longhorns Putter Grip,PCS,4.0,24.99,0.0,0.0,95.96,4.0
12086,8105,166.0,DC-PROD-823,Titleist Pro V1x High Numbers Personalized Go,PCS,4.0,51.99,0.0,0.0,172.61,4.0
12087,5169,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,237.56,4.0
12088,5165,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,218.36,4.0
12089,5334,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,196.0,4.0
12090,5164,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,134.37,4.0
12091,5230,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,399.96,4.0
12092,5410,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,387.96,4.0
12093,5223,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,387.96,4.0
12094,5410,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,383.96,4.0
12095,8106,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,377.96,4.0
12096,5245,156.0,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,PCS,4.0,34.99,0.0,0.0,123.16,4.0
12097,5214,165.0,DC-PROD-276,Under Armour Women's Ignite Slide,PCS,4.0,31.99,0.0,0.0,95.97,4.0
12098,5239,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,239.96,4.0
12099,5229,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,237.56,4.0
12100,5219,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,237.56,4.0
12101,5178,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,235.16,4.0
12102,5339,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,230.36,4.0
12103,5342,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,230.36,4.0
12104,5342,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,227.96,4.0
12105,5183,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,218.36,4.0
12106,5204,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,215.96,4.0
12107,5224,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,203.97,4.0
12108,5409,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,196.77,4.0
12109,5404,160.0,DC-PROD-565,adidas Youth Germany Black/Red Away Match Soc,PCS,4.0,70.0,0.0,0.0,271.6,4.0
12110,8107,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,194.0,4.0
12111,5191,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,194.0,4.0
12112,5345,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,190.0,4.0
12113,5187,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,151.16,4.0
12114,5232,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,189.0,4.0
12115,5240,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,189.0,4.0
12116,5342,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,134.37,4.0
12117,5412,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,4.0,39.99,0.0,0.0,131.17,4.0
12118,5186,128.0,DC-PROD-828,Bridgestone e6 Straight Distance NFL San Dieg,PCS,4.0,31.99,0.0,0.0,127.96,4.0
12119,5402,166.0,DC-PROD-823,Titleist Pro V1x High Numbers Personalized Go,PCS,4.0,51.99,0.0,0.0,207.96,4.0
12120,8108,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,359.96,4.0
12121,5252,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,230.36,4.0
12122,8109,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,4.0,59.99,0.0,0.0,196.77,4.0
12123,5247,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,4.0,50.0,0.0,0.0,174.0,4.0
12124,5251,170.0,DC-PROD-897,Team Golf New England Patriots Putter Grip,PCS,4.0,24.99,0.0,0.0,95.96,4.0
12125,5256,127.0,DC-PROD-917,Glove It Women's Mod Oval 3-Zip Carry All Gol,PCS,4.0,21.99,0.0,0.0,83.56,4.0
12126,8110,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,494.95,5.0
12127,5262,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,474.95,5.0
12128,8111,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,472.45,5.0
12129,5258,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,419.96,5.0
12130,5415,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,399.96,5.0
12131,8112,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,290.95,5.0
12132,8113,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,269.96,5.0
12133,8114,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,245.0,5.0
12134,8111,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,189.95,5.0
12135,8115,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,236.25,5.0
12136,8116,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,220.0,5.0
12137,5354,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,217.5,5.0
12138,8117,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,173.96,5.0
12139,8118,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,200.0,5.0
12140,8112,163.0,DC-PROD-822,Titleist Pro V1x High Numbers Golf Balls,PCS,5.0,47.99,0.0,0.0,196.76,5.0
12141,134,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,296.95,5.0
12142,133,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,245.96,5.0
12143,8119,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,494.95,5.0
12144,8120,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,489.95,5.0
12145,525,172.0,DC-PROD-172,Nike Women's Tempo Shorts,PCS,5.0,30.0,0.0,0.0,142.5,5.0
12146,1290,158.0,DC-PROD-282,Under Armour Women's Ignite PIP VI Slide,PCS,5.0,31.99,0.0,0.0,151.95,5.0
12147,5368,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,472.45,5.0
12148,1325,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,434.96,5.0
12149,1314,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,424.96,5.0
12150,5285,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,424.96,5.0
12151,568,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,419.96,5.0
12152,556,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,414.96,5.0
12153,1302,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,299.95,5.0
12154,5270,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,299.95,5.0
12155,1327,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,296.95,5.0
12156,529,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,293.95,5.0
12157,174,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,290.95,5.0
12158,527,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,283.45,5.0
12159,1312,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,283.45,5.0
12160,5364,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,283.45,5.0
12161,1310,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,283.45,5.0
12162,8121,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,278.95,5.0
12163,558,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,263.96,5.0
12164,8122,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,263.96,5.0
12165,1315,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,263.96,5.0
12166,1339,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,263.96,5.0
12167,8122,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,260.96,5.0
12168,5280,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,260.96,5.0
12169,524,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,254.96,5.0
12170,559,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,254.96,5.0
12171,8123,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,245.96,5.0
12172,8124,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,245.96,5.0
12173,175,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,245.96,5.0
12174,5368,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,224.96,5.0
12175,175,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,247.5,5.0
12176,548,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,195.95,5.0
12177,1318,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,245.0,5.0
12178,512,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,193.95,5.0
12179,5278,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,242.5,5.0
12180,5278,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,240.0,5.0
12181,553,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,237.5,5.0
12182,1298,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,237.5,5.0
12183,1329,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,236.25,5.0
12184,1324,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,185.95,5.0
12185,531,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,185.95,5.0
12186,1313,129.0,DC-PROD-642,Columbia Men's PFG Anchor Tough T-Shirt,PCS,5.0,30.0,0.0,0.0,135.0,5.0
12187,5285,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,225.0,5.0
12188,1309,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,175.96,5.0
12189,1320,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,169.96,5.0
12190,537,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,207.5,5.0
12191,5282,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,207.5,5.0
12192,5367,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,165.96,5.0
12193,5269,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,207.5,5.0
12194,1333,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,165.96,5.0
12195,8125,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,205.0,5.0
12196,530,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,200.0,5.0
12197,5279,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,200.0,5.0
12198,5270,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,200.0,5.0
12199,1316,144.0,DC-PROD-893,Team Golf Pittsburgh Steelers Putter Grip,PCS,5.0,24.99,0.0,0.0,123.7,5.0
12200,8126,130.0,DC-PROD-818,Titleist Pro V1x Golf Balls,PCS,5.0,47.99,0.0,0.0,235.15,5.0
12201,1340,164.0,DC-PROD-835,Bridgestone e6 Straight Distance NFL Carolina,PCS,5.0,31.99,0.0,0.0,153.55,5.0
12202,548,154.0,DC-PROD-926,Glove It Imperial Golf Towel,PCS,5.0,15.99,0.0,0.0,70.36,5.0
12203,1307,127.0,DC-PROD-917,Glove It Women's Mod Oval 3-Zip Carry All Gol,PCS,5.0,21.99,0.0,0.0,91.26,5.0
12204,1308,133.0,DC-PROD-977,ENO Atlas Hammock Straps,PCS,5.0,29.99,0.0,0.0,139.45,5.0
12205,1375,134.0,DC-PROD-44,adidas Men's F10 Messi TRX FG Soccer Cleat,PCS,5.0,59.99,0.0,0.0,293.95,5.0
12206,5430,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,499.95,5.0
12207,1379,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,409.96,5.0
12208,5287,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,248.96,5.0
12209,5369,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,195.95,5.0
12210,1384,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,191.95,5.0
12211,1375,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,227.5,5.0
12212,1383,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,210.0,5.0
12213,1377,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,207.5,5.0
12214,8127,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,499.95,5.0
12215,5382,125.0,DC-PROD-249,Under Armour Women's Micro G Skulpt Running S,PCS,5.0,54.97,0.0,0.0,272.1,5.0
12216,5293,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,494.95,5.0
12217,2858,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,489.95,5.0
12218,2766,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,474.95,5.0
12219,2847,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,449.96,5.0
12220,2879,158.0,DC-PROD-282,Under Armour Women's Ignite PIP VI Slide,PCS,5.0,31.99,0.0,0.0,140.76,5.0
12221,8128,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,424.96,5.0
12222,8129,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,424.96,5.0
12223,2841,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,374.96,5.0
12224,2831,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,299.95,5.0
12225,8130,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,299.95,5.0
12226,5292,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,296.95,5.0
12227,2858,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,296.95,5.0
